Amorphous Silicate
      3.50000
Ref: Li & Greenberg 1997, A&A, 323, 566; Li to Kolokolova (?) to Wyatt (Sep 20, 1999)
    1181
Wavelength (microns), Re(eps), Im(eps)
      650.005      9.49508     0.265941
      645.005      9.49486     0.268000
      640.005      9.49465     0.270091
      635.005      9.49449     0.272216
      630.005      9.49428     0.274374
      625.005      9.49412     0.276567
      620.005      9.49390     0.278795
      615.005      9.49375     0.281060
      610.005      9.49353     0.283361
      605.005      9.49331     0.285699
      600.005      9.49309     0.288078
      595.005      9.49280     0.290495
      590.005      9.49252     0.292952
      585.005      9.49224     0.295452
      580.005      9.49195     0.297996
      575.005      9.49160     0.300582
      570.005      9.49125     0.303213
      565.005      9.49090     0.305892
      560.005      9.49055     0.308618
      555.005      9.49019     0.311394
      550.005      9.48990     0.314220
      545.005      9.48954     0.317098
      540.005      9.48919     0.320029
      535.005      9.48883     0.323014
      530.005      9.48847     0.326056
      525.005      9.48817     0.329157
      520.005      9.48780     0.332317
      515.005      9.48744     0.335538
      510.005      9.48707     0.338822
      505.005      9.48664     0.342170
      500.005      9.45992     0.345105
      495.005      9.48467     0.349048
      490.005      9.49157     0.352739
      485.005      9.49088     0.356364
      480.005      9.48982     0.360057
      475.005      9.48957     0.363844
      470.005      9.48931     0.367711
      465.005      9.48892     0.371659
      460.005      9.48866     0.375695
      455.005      9.48833     0.379818
      450.005      9.48806     0.384035
      445.005      9.48785     0.388347
      440.005      9.48763     0.392758
      435.005      9.48742     0.397269
      430.005      9.48720     0.401886
      425.005      9.48697     0.406611
      420.005      9.48681     0.411451
      415.005      9.48664     0.416407
      410.005      9.48646     0.421483
      405.005      9.48635     0.426687
      400.005      9.48629     0.432021
      395.005      9.48623     0.437492
      390.005      9.48616     0.443102
      385.005      9.48608     0.448858
      380.005      9.48607     0.454767
      375.005      9.48604     0.460833
      370.005      9.48608     0.467065
      365.005      9.48616     0.473470
      360.005      9.48625     0.480052
      355.005      9.48638     0.486821
      350.005      9.48651     0.493783
      345.005      9.48669     0.500949
      340.005      9.48693     0.508327
      335.005      9.48715     0.515926
      330.005      9.48743     0.523756
      325.005      9.48776     0.531830
      320.005      9.48808     0.540155
      315.005      9.48852     0.548748
      310.005      9.48894     0.557619
      305.005      9.48941     0.566782
      300.005      9.48998     0.576254
      295.005      9.49055     0.586084
      290.005      9.49115     0.596325
      285.005      9.49187     0.607004
      280.005      9.49255     0.618154
      275.005      9.49334     0.629802
      270.005      9.49411     0.641988
      265.005      9.49497     0.654746
      260.005      9.49593     0.668134
      255.005      9.49678     0.682188
      250.005      9.49773     0.696964
      245.005      9.49876     0.712523
      240.005      9.49975     0.728925
      235.005      9.50074     0.746244
      230.005      9.50175     0.764563
      225.005      9.50269     0.783971
      220.005      9.50350     0.804558
      215.005      9.50423     0.826445
      210.005      9.50481     0.849759
      205.005      9.50505     0.874621
      200.005      9.50498     0.901225
      195.005      9.50442     0.929696
      190.005      9.50297     0.960146
      185.005      9.50062     0.992631
      180.005      9.49718      1.02722
      175.005      9.49226      1.06392
      170.005      9.48571      1.10276
      165.005      9.47723      1.14370
      160.005      9.46655      1.18665
      155.005      9.45349      1.23146
      150.005      9.43761      1.27789
      145.005      9.41887      1.32561
      140.005      9.39705      1.37409
      135.005      9.37226      1.42270
      130.005      9.34488      1.47059
      125.005      9.31599      1.51667
      120.005      9.28757      1.55963
      115.005      9.26505      1.59953
      110.005      9.25372      1.64279
      105.005      9.25439      1.69989
      100.005      9.25906      1.78530
      99.5050      9.25853      1.79599
      99.0050      9.25759      1.80698
      98.5050      9.25620      1.81812
      98.0050      9.25437      1.82929
      97.5050      9.25211      1.84036
      97.0050      9.24949      1.85128
      96.5050      9.24663      1.86201
      96.0050      9.24366      1.87257
      95.5050      9.24064      1.88297
      95.0050      9.23757      1.89326
      94.5050      9.23449      1.90351
      94.0050      9.23140      1.91377
      93.5050      9.22825      1.92403
      93.0050      9.22515      1.93432
      92.5050      9.22191      1.94462
      92.0050      9.21867      1.95495
      91.5050      9.21542      1.96530
      91.0050      9.21217      1.97567
      90.5050      9.20890      1.98608
      90.0050      9.20562      1.99652
      89.5050      9.20233      2.00702
      89.0050      9.19903      2.01758
      88.5050      9.19578      2.02821
      88.0050      9.19257      2.03894
      87.5050      9.18934      2.04977
      87.0050      9.18609      2.06070
      86.5050      9.18289      2.07174
      86.0050      9.17973      2.08292
      85.5050      9.17654      2.09424
      85.0050      9.17333      2.10570
      84.5050      9.17010      2.11731
      84.0050      9.16684      2.12906
      83.5050      9.16356      2.14096
      83.0050      9.16025      2.15300
      82.5050      9.15692      2.16517
      82.0050      9.15363      2.17749
      81.5050      9.15031      2.18995
      81.0050      9.14703      2.20256
      80.5050      9.14371      2.21534
      80.0050      9.14043      2.22832
      79.5050      9.13717      2.24149
      79.0050      9.13395      2.25487
      78.5050      9.13080      2.26852
      78.0050      9.12766      2.28246
      77.5050      9.12455      2.29671
      77.0050      9.12137      2.31134
      76.5050      9.11812      2.32639
      76.0050      9.11474      2.34190
      75.5050      9.11118      2.35782
      75.0050      9.10725      2.37408
      74.5050      9.10302      2.39061
      74.0050      9.09844      2.40732
      73.5050      9.09346      2.42410
      73.0050      9.08829      2.44089
      72.5050      9.08285      2.45763
      72.0050      9.07729      2.47429
      71.5050      9.07166      2.49082
      71.0050      9.06605      2.50717
      70.5050      9.06062      2.52337
      70.0050      9.05551      2.53939
      69.5050      9.05096      2.55535
      69.0050      9.04711      2.57149
      68.5050      9.04399      2.58806
      68.0050      9.04167      2.60539
      67.5050      9.03988      2.62374
      67.0050      9.03862      2.64338
      66.5050      9.03752      2.66442
      66.0050      9.03643      2.68691
      65.5050      9.03503      2.71096
      65.0050      9.03323      2.73662
      64.5050      9.03060      2.76388
      64.0050      9.02688      2.79274
      63.5050      9.02154      2.82299
      63.0050      9.01432      2.85418
      62.5050      9.00517      2.88579
      62.0050      8.99408      2.91718
      61.5050      8.98130      2.94782
      61.0050      8.96727      2.97731
      60.5050      8.95279      3.00554
      60.0050      8.93825      3.03260
      59.5050      8.92401      3.05878
      59.0050      8.91039      3.08437
      58.5050      8.89765      3.10962
      58.0050      8.88594      3.13484
      57.5050      8.87559      3.16059
      57.0050      8.86669      3.18748
      56.5050      8.85905      3.21617
      56.0050      8.85228      3.24743
      55.5050      8.84576      3.28218
      55.0050      8.83834      3.32084
      54.5050      8.82861      3.36312
      54.0050      8.81560      3.40834
      53.5050      8.79861      3.45549
      53.0050      8.77751      3.50343
      52.5050      8.75220      3.55100
      52.0050      8.72331      3.59730
      51.5050      8.69147      3.64168
      51.0050      8.65731      3.68389
      50.5050      8.62120      3.72376
      50.0050      8.58371      3.76110
      49.5050      8.54528      3.79568
      49.0050      8.50665      3.82736
      48.5050      8.46846      3.85616
      48.0050      8.43136      3.88236
      47.5050      8.39586      3.90622
      47.0050      8.36253      3.92809
      46.5050      8.33205      3.94824
      46.0050      8.30529      3.96725
      45.5050      8.28300      3.98621
      45.0050      8.26567      4.00651
      44.5050      8.25327      4.02981
      44.0050      8.24544      4.05770
      43.5050      8.24130      4.09194
      43.0050      8.23926      4.13417
      42.5050      8.23737      4.18488
      42.0050      8.23384      4.24390
      41.5050      8.22751      4.31115
      41.0050      8.21705      4.38620
      40.5050      8.20116      4.46936
      40.0050      8.17809      4.56118
      39.5050      8.14362      4.65810
      39.0050      8.09756      4.75578
      38.5050      8.04372      4.85144
      38.0050      7.98361      4.94422
      37.5050      7.92020      5.03519
      37.0050      7.85520      5.12654
      36.5050      7.78733      5.22056
      36.0050      7.71609      5.31922
      35.5050      7.63854      5.42317
      35.0050      7.55255      5.53170
      34.5050      7.45776      5.64385
      34.0050      7.35317      5.75949
      33.5050      7.23742      5.87846
      33.0050      7.10943      6.00051
      32.5050      6.96555      6.12635
      32.0050      6.80443      6.25032
      31.5050      6.62960      6.36988
      31.0050      6.43747      6.49745
      30.5050      6.21161      6.62674
      30.0050      5.94609      6.74412
      29.5050      5.63133      6.82637
      29.0050      5.29884      6.83779
      28.5050      4.99676      6.78990
      28.0050      4.72900      6.72939
      27.5050      4.46207      6.67137
      27.0050      4.18559      6.59127
      26.5050      3.92179      6.47659
      26.0050      3.67921      6.34560
      25.5050      3.44351      6.20746
      25.0050      3.21368      6.04715
      24.9550      3.19151      6.02954
      24.9050      3.16955      6.01168
      24.8550      3.14784      5.99352
      24.8050      3.12635      5.97511
      24.7550      3.10512      5.95649
      24.7050      3.08413      5.93757
      24.6550      3.06348      5.91842
      24.6050      3.04310      5.89913
      24.5550      3.02300      5.87958
      24.5050      3.00321      5.85985
      24.4550      2.98376      5.83996
      24.4050      2.96464      5.81985
      24.3550      2.94583      5.79963
      24.3050      2.92739      5.77922
      24.2550      2.90933      5.75868
      24.2050      2.89154      5.73802
      24.1550      2.87416      5.71719
      24.1050      2.85709      5.69633
      24.0550      2.84041      5.67536
      24.0050      2.82413      5.65430
      23.9550      2.80818      5.63321
      23.9050      2.79261      5.61207
      23.8550      2.77745      5.59096
      23.8050      2.76268      5.56988
      23.7550      2.74826      5.54880
      23.7050      2.73421      5.52779
      23.6550      2.72052      5.50685
      23.6050      2.70724      5.48600
      23.5550      2.69428      5.46520
      23.5050      2.68171      5.44460
      23.4550      2.66943      5.42409
      23.4050      2.65750      5.40375
      23.3550      2.64591      5.38360
      23.3050      2.63454      5.36361
      23.2550      2.62354      5.34386
      23.2050      2.61276      5.32428
      23.1550      2.60221      5.30497
      23.1050      2.59204      5.28593
      23.0550      2.58194      5.26712
      23.0050      2.57208      5.24854
      22.9550      2.56237      5.23024
      22.9050      2.55285      5.21225
      22.8550      2.54345      5.19448
      22.8050      2.53415      5.17706
      22.7550      2.52499      5.15993
      22.7050      2.51591      5.14308
      22.6550      2.50691      5.12653
      22.6050      2.49795      5.11024
      22.5550      2.48903      5.09428
      22.5050      2.48019      5.07861
      22.4550      2.47126      5.06322
      22.4050      2.46240      5.04813
      22.3550      2.45348      5.03327
      22.3050      2.44448      5.01867
      22.2550      2.43547      5.00441
      22.2050      2.42637      4.99032
      22.1550      2.41715      4.97649
      22.1050      2.40785      4.96290
      22.0550      2.39842      4.94957
      22.0050      2.38884      4.93644
      21.9550      2.37914      4.92355
      21.9050      2.36930      4.91092
      21.8550      2.35925      4.89849
      21.8050      2.34907      4.88631
      21.7550      2.33865      4.87437
      21.7050      2.32803      4.86264
      21.6550      2.31721      4.85109
      21.6050      2.30615      4.83979
      21.5550      2.29481      4.82863
      21.5050      2.28322      4.81764
      21.4550      2.27139      4.80682
      21.4050      2.25924      4.79612
      21.3550      2.24682      4.78545
      21.3050      2.23405      4.77488
      21.2550      2.22092      4.76440
      21.2050      2.20740      4.75399
      21.1550      2.19339      4.74363
      21.1050      2.17895      4.73330
      21.0550      2.16399      4.72300
      21.0050      2.14855      4.71265
      20.9550      2.13256      4.70236
      20.9050      2.11599      4.69194
      20.8550      2.09897      4.68136
      20.8050      2.08144      4.67054
      20.7550      2.06347      4.65939
      20.7050      2.04507      4.64788
      20.6550      2.02631      4.63601
      20.6050      2.00719      4.62353
      20.5550      1.98779      4.61057
      20.5050      1.96811      4.59707
      20.4550      1.94819      4.58306
      20.4050      1.92805      4.56849
      20.3550      1.90783      4.55334
      20.3050      1.88740      4.53765
      20.2550      1.86693      4.52142
      20.2050      1.84645      4.50467
      20.1550      1.82594      4.48739
      20.1050      1.80543      4.46960
      20.0550      1.78503      4.45137
      20.0050      1.76470      4.43264
      19.9550      1.74449      4.41348
      19.9050      1.72443      4.39393
      19.8550      1.70455      4.37394
      19.8050      1.68480      4.35361
      19.7550      1.66516      4.33297
      19.7050      1.64563      4.31201
      19.6550      1.62621      4.29075
      19.6050      1.60684      4.26919
      19.5550      1.58753      4.24741
      19.5050      1.56825      4.22537
      19.4550      1.54899      4.20302
      19.4050      1.52974      4.18046
      19.3550      1.51048      4.15757
      19.3050      1.49122      4.13436
      19.2550      1.47194      4.11083
      19.2050      1.45266      4.08692
      19.1550      1.43330      4.06265
      19.1050      1.41390      4.03799
      19.0550      1.39455      4.01289
      19.0050      1.37516      3.98742
      18.9550      1.35574      3.96147
      18.9050      1.33638      3.93511
      18.8550      1.31706      3.90823
      18.8050      1.29774      3.88080
      18.7550      1.27846      3.85292
      18.7050      1.25914      3.82446
      18.6550      1.23982      3.79549
      18.6050      1.22051      3.76589
      18.5550      1.20121      3.73573
      18.5050      1.18189      3.70494
      18.4550      1.16267      3.67343
      18.4050      1.14355      3.64115
      18.3550      1.12454      3.60798
      18.3050      1.10579      3.57393
      18.2550      1.08727      3.53892
      18.2050      1.06909      3.50290
